"10388","7762","773","KEPALA SEKSI PEMBINAAN DAN PENGEMBANGAN PERPUSTAKAAN","SEKSI PEMBINAAN DAN PENGEMBANGAN PERPUSTAKAAN","2016-12-30","823/192/BKD&DIKLAT","2016-12-30","WALIKOTA HRIS","183","7","2",NULL,NULL
"10389","7765","1678","ASISTEN APOTEKER PELAKSANA","PUSKESMAS LANDASAN ULIN","2002-03-01","821/032-BANGDIK/BKD","2002-10-01","WALIKOTA","564",NULL,"3",NULL,NULL
"10390","7763",NULL,"KASI KESEJAHTERAAN SOSIAL","KELURAHAN BANGKAL","2015-01-29","821/17-BANGPEG/BKD&DIKLAT","2015-01-27","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10391","7763","1262","SEKRETARIS","SEKRETARIAT","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","675","8","2",NULL,NULL
"10392","7764","1790","PELAKSANA","PUSKESMAS GUNTUNG MANGGIS","2016-12-30",,"1970-01-01",,"563",NULL,"4",NULL,NULL
"10393","7766",NULL,"ASISTEN PENYULUH PERTANIAN MUDA",,"1989-10-01","598/UP/PNS/IX/1989","1989-09-26","KAKANWIL DEPTAN KALSEL",NULL,NULL,"3",NULL,NULL
"10394","7766",NULL,"ASISTEN PENYULUH PERTANIAN MADYA","BPP PARINGIN","1992-10-01","08-16/00062/KEP/X/1992","1993-01-08","KEPALA BAKN",NULL,NULL,"3",NULL,NULL
"10395","7766",NULL,"ASISTEN PENYULUH PERTANIAN","DINAS PERTANIAN","1996-10-01","08-16/00008/KEP/X/1996","1996-10-02","KEPALA BAKN",NULL,NULL,"3",NULL,NULL
"10396","7766",NULL,"AJUN PENYULUH PERTANIAN MUDA","BIPP HSU","1999-10-01","V.08-02.08/003/KEP/X/1999","1999-10-26","KEPALA BAKN",NULL,NULL,"3",NULL,NULL
"10397","7766",NULL,"AJUN PENYULUH PERTANIAN MADYA","DINAS PERTANIAN TPH HSU","2002-01-01","823/007-SI/BKD","2002-02-07","BUPATI HSU",NULL,NULL,"3",NULL,NULL
"10398","7766",NULL,"PENYULUH PERTANIAN PERTAMA","DINAS PERTANIAN TPH HSU","2004-04-01","823/007-SI/BKD","2004-04-03","BUPATI HSU",NULL,NULL,"3",NULL,NULL
"10399","7766",NULL,"PENYULUH PERTANIAN MUDA","DINAS PERTANIAN DAN KEHUTANAN KOTA HRIS","2006-10-01","823.3/043-Dasipeg/BKD","2006-09-25","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10400","7766",NULL,"PELAKSANA","DISTANKANHUT KOTA HRIS","2012-01-01","825/308-Bang.Peg/Bapegdiklatda","2011-12-06","WALIKOTA HRIS",NULL,NULL,"4",NULL,NULL
"10401","7766","1790","PELAKSANA","SUB BAGIAN TATA USAHA UPT BPP WILAYAH LIANG ANGGANG","2016-12-30",,"1970-01-01","WALIKOTA HRIS","778",NULL,"4",NULL,NULL
"10405","7767",NULL,"BIDAN PELAKSANA","PUSKESMAS HANTAKAN","2008-08-01","821.29/07-MP/BKD/2008","2008-08-01","AN. BUPATI HST (SEKRETARIS DAERAH)",NULL,NULL,"3",NULL,NULL
"10403","7767","1483","BIDAN PELAKSANA LANJUTAN","PUSKESMAS HANTAKAN","2012-03-01","821.29/06-MP/BKD/2012","2012-02-16","BUPATI HULU SUNGAI TENGAH",NULL,NULL,"3",NULL,NULL
"10406","7375",NULL,"PELAKSANA","BPTPH VIII KALSEL","1999-03-01","KP.330/132/UP/CP/VII/1999","1999-07-10","KEPALA BPTPH",NULL,NULL,"4",NULL,NULL
"10407","7767","1483","BIDAN PELAKSANA LANJUTAN","PUSKESMAS LANDASAN ULIN","2014-10-01",,"1970-01-01",,"564",NULL,"3",NULL,NULL
"10408","7375",NULL,"PELAKSANA","BPTPH VIII KALSEL","2000-04-01","KP.340/076/UP/PNS/III/2000","2000-03-01","KEPALA BPTPH VIII",NULL,NULL,"4",NULL,NULL
"10409","7375",NULL,"STAF","BPTPH V UNGARAN JATENG","2000-12-01","I.KP.430/1.1.438/SK/11/2000","2000-11-08","SEKJEN TANAMAN PANGAN",NULL,NULL,"4",NULL,NULL
"10410","7375",NULL,"PELAKSANA","KANTOR KECAMATAN LANDASAN ULIN","2005-06-28","824.2/010-DASIPEG/BKD","2005-06-28","SEKDA",NULL,NULL,"4",NULL,NULL
"10411","7375",NULL,"PELAKSANA","KANTOR KECAMATAN LANDASAN ULIN","2013-06-01","821.2/571/UMPEG","2013-05-23","CAMAT",NULL,NULL,"4",NULL,NULL
"10412","7375",NULL,"JFU","KANTOR LINGKUNGAN HIDUP","2013-08-01","824.2/197-DASIPEG/BKD&DIKLAT","2013-07-26","WALIKOTA",NULL,NULL,"4",NULL,NULL
"10413","7375",NULL,"JFU","BADAN LINGKUNGAN HIDUP","2014-01-17","824.2/133-DASIPEG/BKD&DIKLAT","2014-01-17","WALIKOTA",NULL,NULL,"4",NULL,NULL
"10414","7375",NULL,"PELAKSANA","DINAS LINGKUNGAN HIDUP","2016-12-30","824/375/BKPP","2016-12-30","KEPALA BKPP",NULL,NULL,"4",NULL,NULL
"10415","7375","1790","PELAKSANA","SUB BAGIAN UMUM DAN KEPEGAWAIAN","2017-01-03","001 TAHUN  2017","2017-01-03","KEPALA DINAS","248",NULL,"4",NULL,NULL
"10416","7371",NULL,"SEKRETARIS KELURAHAN CEMPAKA","KANTOR KELURAHAN CEMPAKA","1996-03-08","821.2-434/PWG","1996-10-10","BUPATI",NULL,"10","2",NULL,NULL
"10417","7371",NULL,"SEKRETARIS","KANTOR KELURAHAN CEMPAKA","2001-11-02","821/015-BANGDIK/BKD","2001-10-31","WALIKOTA",NULL,"8","2",NULL,NULL
"10418","7371",NULL,"SEKRETARIS","KANTOR KELURAHAN SEI. ULIN","2004-05-04","821/07/BANGDIK/BKD","2004-04-30","WALIKOTA",NULL,"8","2",NULL,NULL
"10419","7371",NULL,"SUBBAG SOSIAL BUDAYA","SEKDAKO","2009-01-01","821/313-BANGDIK/BKD","2008-12-31","SEKDA",NULL,"8","2",NULL,NULL
"10420","7371",NULL,"KASI FASILITAS PEMBIAYAAN","DKUMKM","2013-02-07","821/0255-BANG-PEG/BKD/DIKLAT","2013-02-07","SEKDA",NULL,"8","2",NULL,NULL
"10421","7371","838","KEPALA SUB BAGIAN UMUM DAN KEPEGAWAIAN","SUB BAGIAN UMUM DAN KEPEGAWAIAN","2017-02-01","821/395/BKD&DIKLAT","2016-12-30","SEKDA","248","7","2",NULL,NULL
"10422","7367",NULL,"Pj. KASI BINA USAHA KESWAN","DISTANHUT","2001-10-31","821.2/006-BANGDIK/BKD","2001-10-31","WALIKOTA",NULL,"7","2",NULL,NULL
"10423","7367",NULL,"KASI PENYUKLUHAN","DISTANHUT","2004-04-30","821.4/05.BANGDIK/BKD","2004-04-29","WALIKOTA",NULL,"7","2",NULL,NULL
"10424","7367",NULL,"KASUBID TGT PENG DAN SDA & LINGKUNGAN","BAPPEDA","2007-02-07","821/25/BANGDIK/BKD","2007-02-07","WALIKOTA",NULL,"7","2",NULL,NULL
"10425","7367",NULL,"KASI PEMANTAUAN/ANALISA KWALITAS LINGKUNGAN","BPMP/KB","2008-01-16","821/15/BANGDIK/BKD","2008-01-16","WALIKOTA",NULL,"7","2",NULL,NULL
"10426","7367","837","SEKRETARIS","SEKRETARIAT","2016-12-30","821/310/BANGDIK/BKD","2008-12-30","WALIKOTA","247","5","2",NULL,NULL
"10427","7367",NULL,"KABID PEMBERDAYAAN MASYARAKAT","DINAS PERTANIAN DAN KEHUTANAN","2008-12-31","821/15/BANGDIK/BKD","2008-01-16","WALIKOTA",NULL,"6","2",NULL,NULL
"10428","7367",NULL,"KABID PETERNAKAN","DISTANHUT","2010-02-15","821/38-BANGPEG/DIKLATDA","2010-02-10","WALIKOTA",NULL,"6","2",NULL,NULL
"10429","7367",NULL,"KABID PENGAWASAN","DINSOSNAKER","2013-02-07","821/040-BANG.PEG/BKD&DIKLAT","2013-02-06","WALIKOTA",NULL,"6","2",NULL,NULL
"10430","7367",NULL,"INSPEKTUR PEMBANTU WILAYAH III","INSPEKTORAT","2013-10-04","821/2077/BANG.PEG/BKD&DIKLAT","2013-10-03","WALIKOTA",NULL,"5","2",NULL,NULL
"10431","7367",NULL,"INSPEKTOR PEMBANTU WILAYAH II","INSPEKTORAT","2015-01-29","821/17-BANGPEG/VBKD&DIKLAT","2015-01-28","WALIKOTA",NULL,"5","2",NULL,NULL
"10432","7658",NULL,"Pj KEPALA SEKSI EXPORT DAN IMPORT","DISPERINDAG","2001-10-31","006/BPJKT/IX/2001","2001-09-08","WALIKOTA",NULL,"7","2",NULL,NULL
"10433","7658",NULL,"KEPALA SEKSI PEMBINAAN DAN PROMOSI INVESTASI","DISPERINDAG","2004-04-29","12/BPJK/IV/2004","2004-04-13","WALIKOTA",NULL,"7","2",NULL,NULL
"10434","7658",NULL,"KASI SARANA INDUSTRI","DISPERINDAG, PENANAMAN MODAL DAN KOPERASI DAN UMKM","2008-02-14","02/Ba.BPJK/II/2008","2008-02-20","WALIKOTA",NULL,"7","2",NULL,NULL
"10435","7771",NULL,"PENYULUH PERTANIAN PERTAMA","DINAS PERTANIAN, PERIKANAN DAN KEHUTANAN ","2008-06-01","821.2/152-Bangdik/BKD","2008-07-10","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10436","7771","1475","PENYULUH PERTANIAN PERTAMA","UPT BPP WILAYAH LIANG ANGGANG","2017-02-01","821.2/148/BKPP","2017-02-01","WALIKOTA HRIS","774",NULL,"3",NULL,NULL
"10437","7658","889","KEPALA SEKSI BINA SARANA DAN PENGEMBANGAN USAHA INDUSTRI","SEKSI BINA SARANA DAN PENGEMBANGAN USAHA INDUSTRI","2016-12-30","821/393/BKD DAN DIKLAT","2017-01-03","WALIKOTA","299","7","2",NULL,NULL
"10438","7772",NULL,"PENYULUH PERTANIAN PELAKSANA","BAPPELUH KAB. HST","2012-10-01","821.29/54-MP-BKD-2012","2012-09-17","BUPATI HST",NULL,NULL,"3",NULL,NULL
"10439","7660",NULL,"KASI PELAYANAN PERIZINAN","KP2T","2005-05-01","821/03-BANGDIK/BKD","2005-05-02","WALIKOTA",NULL,"7","2",NULL,NULL
"10440","7660",NULL,"KASI PELAYANAN NON PERIZINAN","KP2T","2006-03-01","821/27-BANGDIK/BKD","2006-03-02","WALIKOTA",NULL,"7","2",NULL,NULL
"10441","7660",NULL,"KASUBBID KOORDINASI DAN PENELITIAN","BPMP","2008-01-01","821/14-BANGDIK/BKD","2008-01-15","WALIKOTA",NULL,"7","2",NULL,NULL
"10442","7772","1471","PENYULUH PERTANIAN PELAKSANA LANJUTAN","UPT BPP WILAYAH LIANG ANGGANG","2017-02-01","821.2/147/BKPP","2017-02-01","WALIKOTA HRIS","774",NULL,"3",NULL,NULL
"10443","7660",NULL,"KEPALA UPT PASAR BAUNTUNG","DISPERINDAGTAMBEN","2009-01-01","821/310-BANGDIK/BKD","2008-12-30","WALIKOTA",NULL,"7","2",NULL,NULL
"10444","7660",NULL,"KASI MIGAS KELISTRIKAN","DISPERINDAGTAMBEN","2014-01-01","821/0130-BANGPEG/BKD & DIKLAT","2014-01-17","WALIKOTA",NULL,"7","2",NULL,NULL
"10445","7660","883","KEPALA SEKSI SARANA PRASARANA PASAR","SEKSI SARANA PRASARANA PASAR","2016-12-30","821/395/BKD DAN DIKLAT","2016-12-30","WALIKOTA","293","7","2",NULL,NULL
"10446","7769",NULL,"SEKRETARIS LURAH","KELURAHAN KOMET","2013-10-04","821/239/BANG-PEG/BKD&DIKLAT","2013-10-03","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10447","7769","1264","KEPALA SEKSI PEMERINTAHAN","SEKSI PEMERINTAHAN","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","677","8","2",NULL,NULL
"10448","7661",NULL,"KASI PENYUSUNAN PROGRAM","SEKSI PEMBANGUNAN KOTIF","1990-03-23","821.29/05/PEG","1990-03-23","WALIKOTA",NULL,"10","2",NULL,NULL
"10449","7661",NULL,"KEPALA URUSAN PERBENDAHARAAN","SUB BAGIAN KEUANGAN PEM. KOTIF","1992-03-02","821.29/58/PEG","1992-03-02","WALIKOTA",NULL,"10","2",NULL,NULL
"10450","7661",NULL,"KASUBAG PRODUKSI DAERAH BIDANG I","BAGIAN EKONOMI","1999-09-04","821.24/32-031/BANGPEG","1999-08-12","WALIKOTA",NULL,"9","2",NULL,NULL
"10451","7773","1790","PELAKSANA","UPT BALAI BENIH TANAMAN PANGAN DAN HOLTIKULTURA","2016-12-30","824/375/BKPP","2016-12-30","WALIKOTA HRIS","757",NULL,"4",NULL,NULL
"10452","7661",NULL,"KASUBAG PENANAMAN MODAL","BAGIAN EKONOMI","2001-11-01","821.2/006-BANGDIK/BKD","2001-10-31","WALIKOTA",NULL,"7","2",NULL,NULL
"10453","7661",NULL,"KASI DATA DAN INFORMASI","KP2T","2004-04-30","821/09-BANGDIK/BKD","2004-04-30","WALIKOTA",NULL,"7","2",NULL,NULL
"10454","7661",NULL,"KASUBBID DATA INFORMASI LITBANG","BPMP","2008-01-14","821/15-BANGDIK/BKD","2008-01-14","WALIKOTA",NULL,"7","2",NULL,NULL
"10455","7774",NULL,"KASI EKONOMI DAN PEMBANGUNAN","KELURAHAN KOMET","2014-01-17","821/09-BANGPEG/BKD&DIKLAT","2014-01-16","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10456","7774","1266","KEPALA SEKSI EKONOMI DAN PEMBANGUNAN","SEKSI EKONOMI DAN PEMBANGUNAN","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","679","8","2",NULL,NULL
"10457","7661",NULL,"KABID PELAYANAN PERIJINAN","BP2T","2008-12-31","821/313-BANGDIK/BKD","2008-12-31","WALIKOTA",NULL,"6","2",NULL,NULL
"10458","7661",NULL,"KABID KEBUDAYAAN","DINAS PARIWISATA","2012-03-29","821/093-BANGPEG/BKD DIKLAT","2012-03-29","WALIKOTA",NULL,"6","2",NULL,NULL
"10459","7661",NULL,"KABID PEMBERDAYAAN MASYARAKAT","BPMPKB","2013-02-07","821/040-BANGPEG/BKD DIKLAT","2013-02-06","WALIKOTA",NULL,"6","2",NULL,NULL
"10460","7550",NULL,"PERAWAT","PUSKESMAS LANDASAN ULIN","2002-01-01","821/008-BANGDIK/BKD","2002-02-06","WALIKOTA",NULL,NULL,"3",NULL,NULL
"10461","7661",NULL,"KABID PEMBENDAHARAAN","BPKAD","2016-01-22","821/007/BKD DAN DIKLAT","2016-01-21","WALIKOTA",NULL,"6","2",NULL,NULL
"10462","7550",NULL,"BIDAN","PUSKESMAS LANDASAN ULIN","2005-04-01","821.2/46-BANGDIK/BKD","2005-05-19","WALIKOTA",NULL,NULL,"3",NULL,NULL
"10463","7661","888","KEPALA BIDANG PERINDUSTRIAN","BIDANG PERINDUSTRIAN","2016-12-30","821/367/BKD DIKLAT","2016-12-21","WALIKOTA","298","6","2",NULL,NULL
"10464","7550","1484","BIDAN","PUSKESMAS GUNTUNG PAYUNG","2010-06-01","821/114-BANG.PEG/BAPEGDIKLATDA","2010-05-27","WALIKOTA",NULL,NULL,"3",NULL,NULL
"10465","7775",NULL,"PENYULUH PERTANIAN PERTAMA","BADAN PELAKSANA PENYULUHAN PERTANIAN KAB. HST","2010-01-01","813/002/BKD","2010-01-25","BUPATI HST",NULL,NULL,"3",NULL,NULL
"10466","7550","1484","BIDAN PENYELIA","PUSKESMAS GUNTUNG PAYUNG","2013-10-01",,"1970-01-01",,"562",NULL,"3",NULL,NULL
"10467","7775","1475","PENYULUH PERTANIAN PERTAMA","UPT BPP WILAYAH LANDASAN ULIN","2017-02-01",,"1970-01-01","WALIKOTA HRIS","775",NULL,"3",NULL,NULL
"10468","7768",NULL,"PERAWAT GIGI PELAKSANA","RSU MARABAHAN","1985-12-01","4095-191/TU.321.1.2-PEG/1985","1985-08-31","KADINKES PROV KALSEL",NULL,NULL,"3",NULL,NULL
"10469","7777",NULL,"KASI KESEJAHTERAAN SOSIAL","KELURAHAN KOMET","2015-01-29","821/17-BANGPEG/BKD&DIKLAT","2015-01-27","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10470","7777","1267","KEPALA SEKSI KESEJAHTERAAN SOSIAL","SEKSI KESEJAHTERAAN SOSIAL","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","680","8","2",NULL,NULL
"10471","7768",NULL,"PERAWAT GIGI PELAKSANA LANJUTAN","PUSKESMAS ANJIR MUARA","2004-02-01","841.1/143-KASPEG.1/BKD","2004-12-31","PERAWAT GIGI PELAKSANA LANJUTAN",NULL,NULL,"3",NULL,NULL
"10472","7768","1443","PERAWAT GIGI PENYELIA","PUSKESMAS GUNTUNG MANGGIS","2006-04-01","821/017/BANG.PEG/BAPEGDIKLATDA","2010-01-25","WALIKOTA HRIS","563",NULL,"3",NULL,NULL
"10473","7664",NULL,"KASUBBAG TATA USAHA","UPT PENGELOLA PASAR BAUNTUNG","2014-01-17","821/09-BANGPEG/BKD DAN DIKLAT","2014-01-16","WALIKOTA",NULL,"8","2",NULL,NULL
"10474","7664","1337","KEPALA SUB BAGIAN TATA USAHA UPT METROLOGI","SUB BAGIAN TATA USAHA UPT METROLOGI","2016-12-30","821/366/BKD DAN DIKLAT","2016-12-21","WALIKOTA","750","8","2",NULL,NULL
"10475","7779","1790","PELAKSANA","SEKSI EKONOMI DAN PEMBANGUNAN","2016-12-30",,"1970-01-01","WALIKOTA HRIS","679",NULL,"4",NULL,NULL
"10476","7778",NULL,"PENYULUH PERTANIAN PERTAMA","DINAS PERTANIAN DAN KEHUTANAN KOTA HRIS","2008-04-01","821.2/73-Bangdik/BKD","2008-03-31","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10477","7778",NULL,"PENYULUH PERTANIAN MUDA","BKP5K","2016-02-24","821/054/BKD dan DIKLAT","2016-02-24","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10478","7778","1476","PENYULUH PERTANIAN MUDA","UPT BPP WILAYAH LANDASAN ULIN","2016-12-30",,"1970-01-01","WALIKOTA HRIS","775",NULL,"3",NULL,NULL
"10479","7776",NULL,"PERAWAT GIGI PELAKSANA","PUSKESMAS HATUNGUN","2002-10-01","800.05/245/SK/XII/DINKES","2002-12-31","KA.DINKES TAPIN",NULL,NULL,"3",NULL,NULL
"10480","7665",NULL,"KASUBBAG UMPEG","KECAMATAN LIANG ANGGANG","2012-04-01","821/093-BANGPEG/BKD DIKLAT","2012-03-28","WALIKOTA",NULL,"8","2",NULL,NULL
"10481","7776",NULL,"PERAWAT GIGI PELAKSANA","PKM LANDASAN ULIN","2010-02-01","821/017-BANG.PEG/BAPEGDIKLATDA","2010-01-25","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10482","7665",NULL,"KASUBBAG TU UPT PBB WIL I","DPPKAD","2013-03-01","821/040-BANGPEG/BKD DAN DIKLAT","2013-02-06","WALIKOTA",NULL,"8","2",NULL,NULL
"10483","7776","1440","PERAWAT GIGI PELAKSANA LANJUTAN","PUSKESMAS LANDASAN ULIN","2014-08-01","821/196-BANGPEG/BKD dan DIKLAT","2014-08-04","WALIKOTA HRIS","564",NULL,"3",NULL,NULL
"10484","7665",NULL,"KASI DANA PERIMBANGAN","DISPENDA","2016-01-25","821/007/BKD DIKLAT","2016-01-21","WALIKOTA",NULL,"7","2",NULL,NULL
"10485","7665","1331","KEPALA UPT PENGELOLA PASAR HRIS","UPT PENGELOLA PASAR HRIS","2017-01-03","821/367/BKD DIKLAT","2016-12-21","WALIKOTA","744","7","2",NULL,NULL
"10486","7782","1790","PELAKSANA","SEKRETARIAT","2016-12-30",,"1970-01-01",,"675",NULL,"4",NULL,NULL
"10487","7780",NULL,"KASUBBAG TATA USAHA","PUSKESMAS HRIS UTARA","2009-06-01","821/150-BANG.PEG/BAPEGDIKLATDA","2009-05-13","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10488","7784",NULL,"PENYULUH PERTANIAN PERTAMA","BKP5K","2016-12-01","821/341/BKD & DIKLAT","2016-10-29","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10489","7784","1475","PENYULUH PERTANIAN PERTAMA","UPT BPP WILAYAH LANDASAN ULIN","2016-12-30",,"1970-01-01","WALIKOTA HRIS","775",NULL,"3",NULL,NULL
"10490","7780","1174","KEPALA SUB BAGIAN TATA USAHA","SUB BAGIAN TATA USAHA","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","587","8","2",NULL,NULL
"10491","7601",NULL,"KASUBSI PENETAPAN","DIPENDA","1995-05-08","821/3.273.PEG","1995-08-28","BUPATI KDH TK II BANJAR",NULL,"8","2",NULL,NULL
"10492","7601",NULL,"KASI PENDAFTARAN DAN PEMERIKSAAN","DIPENDA","2000-04-10","821.2/06.SI/PEG","2000-04-10","WALIKOTA",NULL,"8","2",NULL,NULL
"10493","7601",NULL,"KASI PAJAK DAERAH","DISPERIMDA","2001-11-02","821.006/BANDIK/BKD","2001-10-31","WALIKOTA",NULL,"7","2",NULL,NULL
"10494","7601",NULL,"KASUBDIN PENDAFTARAN PENATAPAN DAN PENGEMBANGAN","DISPERIMDA","2004-04-30","821.3/04-BANDIK/BKD","2004-04-29","WALIKOTA",NULL,"5","2",NULL,NULL
"10495","7601",NULL,"KABID PENDAPATAN","DIPENDA","2007-02-09","821.1/25-BANDIK/BKD","2007-02-07","WALIKOTA",NULL,"5","2",NULL,NULL
"10496","7601","875","SEKRETARIS","SEKRETARIAT","2017-01-01","875.1/245/BKD DIKLAT","2016-12-31","WALIKOTA","285","5","2",NULL,NULL
"10497","7789",NULL,"KASI PEMERINTAHAN","KELURAHAN LOKTABAT UTARA","2008-12-31","821/310-BANGDIK/BKD","2008-12-30","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10498","7789",NULL,"KASUBBAG BINA PENGAWASAN & OTDA","SEKRETARIAT DAERAH","2013-10-04","821/239-BANGPEG/BKD-DIKLAT","2013-10-03","WALIKOTA HRIS",NULL,"7","2",NULL,NULL
"10499","7631","1304","KEPALA SEKSI KESEJAHTERAAN SOSIAL","SEKSI KESEJAHTERAAN SOSIAL","2016-12-30","821/392/BKD & DIKLAT","2016-12-30","WALIKOTA HRIS","717","8","2",NULL,NULL
"10500","7789",NULL,"KASUBBAG OTDA & KERJASAMA DAERAH","SEKRETARIAT DAERAH","2015-01-28","821/17-BANGPEG/BKD&DIKLAT","2015-01-27","WALIKOTA HRIS",NULL,"7","2",NULL,NULL
"10501","7789","1228","LURAH MENTOAS","KELURAHAN MENTAOS","2016-12-30","821/367/BKD&DIKLAT","2016-12-21","WALIKOTA HRIS","641","7","2",NULL,NULL
"10502","7791",NULL,"ASISTEN PENYULUH PERTANIAN MUDA","BADAN PENGENDALI BIMAS","1989-04-01","240/KP.440/PHB/KT/IV/1989","1989-04-01","KEPALA KANTOR WILAYAH DEPTAN KALTENG",NULL,NULL,"3",NULL,NULL
"10503","7792",NULL,"SANITARIAN PELAKSANA","PUSKESMAS CEMPAKA","2004-12-22","821.1/32-BANGDIK/BKD","2005-01-02","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10504","7791",NULL,"ASISTEN PENYULUH PERTANIAN MADYA","BPP SELAT KAB. KAPUAS","1992-04-01","152/KP.420/PHB/KT/XII/1992","1992-12-21","KEPALA KANTOR WILAYAH DEPTAN KALTENG",NULL,NULL,"3",NULL,NULL
"10505","7792",NULL,"SANITARIAN LANJUTAN","PUSKESMAS CEMPAKA","2006-04-01","841/59-BANGDIK/BKD","2006-05-17","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10506","7791",NULL,"ASISTEN PENYULUH PERTANIAN","DINAS  PETERNAKAN KAB.KAPUAS","1994-10-01","KP.420/214/Kpts/LUH/KT/II/1995","1995-02-15","KEPALA KANTOR WILAYAH DEPTAN KALTENG",NULL,NULL,"3",NULL,NULL
"10507","7792","1500","SANITARIAN PENYELIA","PUSKESMAS GUNTUNG MANGGIS","2012-11-06","821/325-BANG.PEG/BKD-DIKLAT","2012-11-01","WALIKOTA HRIS","563",NULL,"3",NULL,NULL
"10508","7791",NULL,"AJUN PENYULUH PERTANIAN MUDA","DINAS  PETERNAKAN KAB.KAPUAS","1997-04-01","KP.420/040/LUH/KT/II/1997","1997-09-25","KEPALA KANTOR WILAYAH DEPTAN KALTENG",NULL,NULL,"3",NULL,NULL
"10509","7791",NULL,"AJUN PENYULUH PERTANIAN MADYA","DINAS PETERNAKAN KAB,KAPUAS","2000-04-01","KP.430/3022/LUH/VII/2000","2000-07-12","MENTERI PERTANIAN",NULL,NULL,"3",NULL,NULL
"10510","7630","1790","PELAKSANA","SEKRETARIAT","2016-12-30",,"1970-01-01",,"711",NULL,"4",NULL,NULL
"10511","7791",NULL,"PENYULUH PERTANIAN LANJUTAN","DINAS PETERNAKAN KAB. KAPUAS","2002-10-01","SK.821.21790/BKD 2003","2003-06-30","BUPATI KAPUAS",NULL,NULL,"3",NULL,NULL
"10512","7652","2465","PENERA PENYELIA","DINAS PERDAGANGAN","2011-04-01","823/21.SI.2/BKD/2011","2011-03-30","GUBERNUR","284",NULL,"3",NULL,NULL
"10513","7791",NULL,"PENYULUH PERTANIAN PENYELIA","DINAS PETERNAKAN KAB. KAPUAS","2005-04-01","SK.821.2/1893/BKD 2005","2005-10-20","BUPATI KAPUAS",NULL,NULL,"3",NULL,NULL
"10514","7791",NULL,"PENYULUH PERTANIAN MADYA","BKP5K","2016-10-01","821/156/BKD & DIKLAT","2016-07-27","WALIKOTA HRIS",NULL,NULL,"3",NULL,NULL
"10515","7667",NULL,"PELAKSANA SMPN 4","SMPN 4 KOTA BARU","1986-02-01","3636/KEP/C-4/1986","1986-08-20","MENDIKBUD",NULL,NULL,"4",NULL,NULL
"10516","7791","1477","PENYULUH PERTANIAN MADYA","UPT BPP WILAYAH LANDASAN ULIN","2016-12-30",,"1970-01-01","WALIKOTA HRIS","775",NULL,"3",NULL,NULL
"10517","7628","1790","PELAKSANA","SEKSI PEMERINTAHAN","2016-12-30",,"1970-01-01",,"713",NULL,"4",NULL,NULL
"10518","7667",NULL,"Pjs KAUR TU","SMPN 4","1989-05-11","0792/KEP/C-2/1989","1989-03-31","MENDIKBUD",NULL,"10","2",NULL,NULL
"10519","7798",NULL,"SEKRETARIS","KELURAHAN MENTAOS","2013-10-04","821/239.PEG/BKD-DIKLAT","2013-10-03","WALIKOTA HRIS",NULL,"8","2",NULL,NULL
"10520","7667",NULL,"PELAKSANA","BANDUKCAPIL DAN KB","2008-01-21","824.3/03-DASIPEG/BKD","2008-01-21","WALIKOTA",NULL,NULL,"4",NULL,NULL
"10521","7798","1251","SEKRETARIS","SEKRETARIAT","2016-12-30","821/367/BKD & DIKLAT","2016-12-21","WALIKOTA HRIS","664","8","2",NULL,NULL
"10522","7667",NULL,"KASUBBID PENGEMBANGAN SATLINMAS DAN REHAB","KESBANGLINMAS","2010-03-05","821/52-BANGPEG/BAPEGDIKLATDA","2010-03-01","WALIKOTA",NULL,"7","2",NULL,NULL
"10523","7667",NULL,"KASI SATLINMAS","SATPOL PP","2014-01-17","821/09.BNAGPEG/BKD DIKLAT","2014-01-16","WALIKOTA",NULL,"7","2",NULL,NULL
"10524","7796","1620","PRANATA LABORATORIUM KESEHATAN PELAKSANA LANJUTAN","PUSKESMAS LANDASAN ULIN","2016-02-01","821/046/BKD&DIKLAT","2016-02-01","KEPALA BKD","564",NULL,"3",NULL,NULL
